****************************************
Report : Time Based Power
	-hierarchy
	-verbose
Design : aes_cipher_top
Version: N-2017.12-SP3-2
Date   : Mon Mar 11 17:56:35 2019
****************************************

Sampling Interval: 0.001 ns

Library(s) Used:

    sage-x_tsmc_cl018g_rvt_ss_1p62v_125c (File: /opt/libs/tsmc180/extracted/tsmc/cl018g/sc9_base_rvt/2008q3v01/db/sage-x_tsmc_cl018g_rvt_ss_1p62v_125c.db)
    tpz018nvwc (File: /opt/libs/tsmc180/extracted/gpio/TPZ018NV/TS02IG502/fb_tpz018nv_280a_r6p0-02eac0/timing_power_noise/NLDM/tpz018nv_280a/tpz018nvwc.db)
    sram12x8 (File: /home/bilgiday/sram_new/db/sram12x8_slow_syn.db)
    USERLIB (File: /home/bilgiday/sram_new/db/sram6x26_slow_syn.db)
    sram8x25 (File: /home/bilgiday/sram_new/db/sram8x25_slow_syn.db)
    sram9x32 (File: /home/bilgiday/sram_new/db/sram9x32_slow_syn.db)
    sram6x32 (File: /home/bilgiday/sram_new/db/sram6x32_slow_syn.db)
    sram8x32 (File: /home/bilgiday/sram_new/db/sram8x32_slow_syn.db)
    USERLIB (File: /home/bilgiday/sram_new/db/sram2p8x32_slow_syn.db)
    sram13x8 (File: /home/bilgiday/sram_new/db/sram13x8_slow_syn.db)


Operating Conditions: ss_1p62v_125c   Library: sage-x_tsmc_cl018g_rvt_ss_1p62v_125c
Wire Load Model Mode: top

Cell               Design       Wire_model  Library       Selection_type
--------------------------------------------------------------------------------
                   aes_cipher_top
                                TSMC16K_Conservative
                                            tpz018nvwc    automatic-by-area

Power-specific unit information :
    Voltage Units = 1 V
    Capacitance Units = 1 pf
    Time Units = 1 ns
    Dynamic Power Units = 1 W
    Leakage Power Units = 1 W



                                      Int      Switch   Leak      Total
  text_out_reg_77_ (WDDLDFFMS)        4.81e-06 1.77e-07 2.07e-09  4.99e-06   0.1
  text_out_reg_109_ (WDDLDFFMS)       5.57e-06 2.12e-07 2.11e-09  5.79e-06   0.1
  sa10_reg_6_ (WDDLDFFMS)             6.37e-06 5.01e-07 2.11e-09  6.87e-06   0.1
  sa00_reg_1_ (WDDLDFFMS)             6.19e-06 2.01e-06 2.11e-09  8.21e-06   0.1
  sa31_reg_6_ (WDDLDFFMS)             5.28e-06 2.98e-07 2.06e-09  5.58e-06   0.1
  sa21_reg_1_ (WDDLDFFMS)             5.32e-06 1.60e-06 2.06e-09  6.92e-06   0.1
  text_out_reg_38_ (WDDLDFFMS)        5.04e-06 1.77e-07 2.10e-09  5.22e-06   0.1
  text_out_reg_78_ (WDDLDFFMS)        4.76e-06 1.41e-07 2.04e-09  4.90e-06   0.1
  sa10_reg_7_ (WDDLDFFMS)             6.04e-06 1.17e-06 2.08e-09  7.22e-06   0.1
  sa00_reg_2_ (WDDLDFFMS)             6.16e-06 1.20e-06 2.10e-09  7.37e-06   0.1
  sa31_reg_7_ (WDDLDFFMS)             6.79e-06 2.07e-06 2.15e-09  8.86e-06   0.1
  sa21_reg_2_ (WDDLDFFMS)             6.41e-06 1.20e-06 2.13e-09  7.61e-06   0.1
  text_out_reg_39_ (WDDLDFFMS)        6.10e-06 2.47e-07 2.14e-09  6.35e-06   0.1
  text_out_reg_79_ (WDDLDFFMS)        4.82e-06 1.26e-07 2.07e-09  4.95e-06   0.1
  sa00_reg_3_ (WDDLDFFMS)             5.81e-06 9.68e-07 2.09e-09  6.78e-06   0.1
  sa21_reg_3_ (WDDLDFFMS)             5.81e-06 7.94e-07 2.07e-09  6.60e-06   0.1
  pre (precharge)                     6.66e-06 5.91e-05 2.84e-09  6.58e-05   1.1
  text_out_reg_20_ (WDDLDFFMS)        5.86e-06 2.32e-07 2.14e-09  6.10e-06   0.1
  text_out_reg_60_ (WDDLDFFMS)        5.02e-06 1.77e-07 2.08e-09  5.20e-06   0.1
  sa00_reg_4_ (WDDLDFFMS)             6.50e-06 1.04e-06 2.15e-09  7.55e-06   0.1
  sa21_reg_4_ (WDDLDFFMS)             5.48e-06 8.70e-07 2.06e-09  6.35e-06   0.1
  text_out_reg_21_ (WDDLDFFMS)        4.89e-06 1.61e-07 2.08e-09  5.05e-06   0.1
  text_out_reg_61_ (WDDLDFFMS)        4.92e-06 1.77e-07 2.11e-09  5.10e-06   0.1
  sa00_reg_5_ (WDDLDFFMS)             5.29e-06 4.15e-07 2.06e-09  5.71e-06   0.1
  sa21_reg_5_ (WDDLDFFMS)             6.07e-06 5.18e-07 2.12e-09  6.60e-06   0.1
  sa11_reg_0_ (WDDLDFFMS)             7.00e-06 8.47e-07 2.17e-09  7.85e-06   0.1
  text_out_reg_22_ (WDDLDFFMS)        4.60e-06 1.41e-07 2.06e-09  4.74e-06   0.1
  sa32_reg_0_ (WDDLDFFMS)             5.82e-06 5.95e-07 2.10e-09  6.42e-06   0.1
  text_out_reg_62_ (WDDLDFFMS)        5.24e-06 1.97e-07 2.10e-09  5.44e-06   0.1
  sa00_reg_6_ (WDDLDFFMS)             5.89e-06 4.18e-07 2.10e-09  6.31e-06   0.1
  sa21_reg_6_ (WDDLDFFMS)             5.54e-06 3.34e-07 2.08e-09  5.87e-06   0.1
  sa11_reg_1_ (WDDLDFFMS)             6.11e-06 1.62e-06 2.09e-09  7.73e-06   0.1
  text_out_reg_23_ (WDDLDFFMS)        5.02e-06 1.77e-07 2.09e-09  5.20e-06   0.1
  sa32_reg_1_ (WDDLDFFMS)             4.91e-06 1.22e-06 2.02e-09  6.13e-06   0.1
  text_out_reg_63_ (WDDLDFFMS)        4.56e-06 1.41e-07 2.04e-09  4.70e-06   0.1
  sa00_reg_7_ (WDDLDFFMS)             5.77e-06 1.17e-06 2.11e-09  6.94e-06   0.1
  sa21_reg_7_ (WDDLDFFMS)             5.45e-06 1.47e-06 2.09e-09  6.92e-06   0.1
  us00 (aes_sbox_19)                  4.70e-05 9.15e-05 7.32e-08  1.39e-04   2.3
  us01 (aes_sbox_18)                  4.53e-05 8.83e-05 7.31e-08  1.34e-04   2.2
  us02 (aes_sbox_17)                  4.55e-05 8.67e-05 7.29e-08  1.32e-04   2.2
  us03 (aes_sbox_16)                  4.47e-05 8.46e-05 7.33e-08  1.29e-04   2.1
  sa11_reg_2_ (WDDLDFFMS)             5.60e-06 8.00e-07 2.08e-09  6.40e-06   0.1
  text_out_reg_24_ (WDDLDFFMS)        4.24e-06 9.07e-08 2.05e-09  4.33e-06   0.1
  sa32_reg_2_ (WDDLDFFMS)             6.04e-06 1.02e-06 2.11e-09  7.07e-06   0.1
  text_out_reg_64_ (WDDLDFFMS)        5.77e-06 2.47e-07 2.15e-09  6.02e-06   0.1
  us10 (aes_sbox_15)                  4.67e-05 9.11e-05 7.28e-08  1.38e-04   2.3
  us11 (aes_sbox_14)                  4.83e-05 9.36e-05 7.32e-08  1.42e-04   2.3
  us12 (aes_sbox_13)                  4.64e-05 8.93e-05 7.31e-08  1.36e-04   2.2
  us13 (aes_sbox_12)                  4.90e-05 9.38e-05 7.35e-08  1.43e-04   2.3
  sa11_reg_3_ (WDDLDFFMS)             5.60e-06 7.74e-07 2.08e-09  6.38e-06   0.1
  text_out_reg_25_ (WDDLDFFMS)        4.50e-06 9.07e-08 2.03e-09  4.59e-06   0.1
  sa32_reg_3_ (WDDLDFFMS)             5.22e-06 7.74e-07 2.06e-09  6.00e-06   0.1
  text_out_reg_65_ (WDDLDFFMS)        4.27e-06 7.07e-08 2.03e-09  4.35e-06   0.1
  us20 (aes_sbox_11)                  4.71e-05 8.97e-05 7.33e-08  1.37e-04   2.2
  us21 (aes_sbox_10)                  4.72e-05 9.05e-05 7.34e-08  1.38e-04   2.3
  us22 (aes_sbox_9)                   4.46e-05 8.41e-05 7.34e-08  1.29e-04   2.1
  us23 (aes_sbox_8)                   4.55e-05 8.73e-05 7.34e-08  1.33e-04   2.2
  sa11_reg_4_ (WDDLDFFMS)             5.32e-06 5.22e-07 2.05e-09  5.84e-06   0.1
  text_out_reg_26_ (WDDLDFFMS)        5.63e-06 2.12e-07 2.12e-09  5.84e-06   0.1
  sa32_reg_4_ (WDDLDFFMS)             5.68e-06 6.47e-07 2.07e-09  6.33e-06   0.1
  text_out_reg_66_ (WDDLDFFMS)        5.44e-06 1.77e-07 2.11e-09  5.62e-06   0.1
  us30 (aes_sbox_7)                   5.06e-05 9.88e-05 7.09e-08  1.49e-04   2.4
  us31 (aes_sbox_6)                   4.75e-05 9.21e-05 7.14e-08  1.40e-04   2.3
  us32 (aes_sbox_5)                   4.14e-05 8.00e-05 7.17e-08  1.21e-04   2.0
  us33 (aes_sbox_4)                   4.82e-05 9.46e-05 7.15e-08  1.43e-04   2.3
  sa11_reg_5_ (WDDLDFFMS)             5.40e-06 5.18e-07 2.10e-09  5.92e-06   0.1
  sa01_reg_0_ (WDDLDFFMS)             5.13e-06 4.13e-07 2.08e-09  5.55e-06   0.1
  text_out_reg_27_ (WDDLDFFMS)        4.46e-06 1.41e-07 2.03e-09  4.60e-06   0.1
  sa32_reg_5_ (WDDLDFFMS)             4.99e-06 3.11e-07 2.06e-09  5.31e-06   0.1
  sa22_reg_0_ (WDDLDFFMS)             6.14e-06 6.20e-07 2.10e-09  6.77e-06   0.1
  text_out_reg_67_ (WDDLDFFMS)        5.13e-06 1.77e-07 2.07e-09  5.30e-06   0.1
  sa11_reg_6_ (WDDLDFFMS)             5.94e-06 4.18e-07 2.11e-09  6.36e-06   0.1
  sa01_reg_1_ (WDDLDFFMS)             6.45e-06 2.39e-06 2.13e-09  8.85e-06   0.1
  text_out_reg_28_ (WDDLDFFMS)        5.26e-06 1.97e-07 2.11e-09  5.46e-06   0.1
  sa32_reg_6_ (WDDLDFFMS)             6.22e-06 5.57e-07 2.12e-09  6.77e-06   0.1
  sa22_reg_1_ (WDDLDFFMS)             5.74e-06 1.60e-06 2.10e-09  7.34e-06   0.1
  text_out_reg_68_ (WDDLDFFMS)        5.63e-06 1.77e-07 2.10e-09  5.81e-06   0.1
  sa11_reg_7_ (WDDLDFFMS)             6.83e-06 2.07e-06 2.17e-09  8.91e-06   0.1
  sa01_reg_2_ (WDDLDFFMS)             6.01e-06 1.20e-06 2.11e-09  7.21e-06   0.1
  text_out_reg_29_ (WDDLDFFMS)        5.09e-06 1.77e-07 2.10e-09  5.27e-06   0.1
  sa32_reg_7_ (WDDLDFFMS)             6.16e-06 1.49e-06 2.10e-09  7.65e-06   0.1
  text_out_reg_120_ (WDDLDFFMS)       5.03e-06 1.77e-07 2.07e-09  5.21e-06   0.1
  sa22_reg_2_ (WDDLDFFMS)             6.03e-06 1.00e-06 2.08e-09  7.03e-06   0.1
  text_out_reg_69_ (WDDLDFFMS)        5.51e-06 1.77e-07 2.12e-09  5.69e-06   0.1
  sa01_reg_3_ (WDDLDFFMS)             5.45e-06 9.68e-07 2.05e-09  6.42e-06   0.1
  text_out_reg_121_ (WDDLDFFMS)       4.78e-06 1.41e-07 2.07e-09  4.93e-06   0.1
  text_out_reg_10_ (WDDLDFFMS)        4.91e-06 1.41e-07 2.06e-09  5.05e-06   0.1
  sa22_reg_3_ (WDDLDFFMS)             5.41e-06 7.74e-07 2.05e-09  6.18e-06   0.1
  text_out_reg_50_ (WDDLDFFMS)        5.05e-06 1.77e-07 2.09e-09  5.23e-06   0.1
  sa01_reg_4_ (WDDLDFFMS)             5.54e-06 7.16e-07 2.08e-09  6.26e-06   0.1
  text_out_reg_90_ (WDDLDFFMS)        4.55e-06 1.41e-07 2.07e-09  4.70e-06   0.1
  text_out_reg_122_ (WDDLDFFMS)       4.95e-06 1.41e-07 2.12e-09  5.09e-06   0.1
  text_out_reg_11_ (WDDLDFFMS)        5.47e-06 1.77e-07 2.11e-09  5.65e-06   0.1
  sa22_reg_4_ (WDDLDFFMS)             5.77e-06 8.70e-07 2.10e-09  6.64e-06   0.1
  text_out_reg_51_ (WDDLDFFMS)        5.35e-06 2.12e-07 2.10e-09  5.56e-06   0.1
  sa01_reg_5_ (WDDLDFFMS)             5.31e-06 4.35e-07 2.07e-09  5.75e-06   0.1
  text_out_reg_91_ (WDDLDFFMS)        5.76e-06 1.97e-07 2.12e-09  5.96e-06   0.1
  text_out_reg_123_ (WDDLDFFMS)       5.40e-06 2.12e-07 2.08e-09  5.62e-06   0.1
  text_out_reg_12_ (WDDLDFFMS)        5.64e-06 2.12e-07 2.11e-09  5.86e-06   0.1
  sa22_reg_5_ (WDDLDFFMS)             5.41e-06 4.15e-07 2.07e-09  5.82e-06   0.1
  sa12_reg_0_ (WDDLDFFMS)             5.90e-06 5.17e-07 2.10e-09  6.42e-06   0.1
  text_out_reg_52_ (WDDLDFFMS)        5.48e-06 1.97e-07 2.09e-09  5.68e-06   0.1
  sa33_reg_0_ (WDDLDFFMS)             4.81e-06 4.60e-07 2.06e-09  5.27e-06   0.1
  sa01_reg_6_ (WDDLDFFMS)             6.17e-06 4.18e-07 2.11e-09  6.59e-06   0.1
  text_out_reg_92_ (WDDLDFFMS)        5.28e-06 1.61e-07 2.09e-09  5.44e-06   0.1
  text_out_reg_124_ (WDDLDFFMS)       4.95e-06 1.41e-07 2.09e-09  5.09e-06   0.1
  text_out_reg_13_ (WDDLDFFMS)        4.99e-06 1.77e-07 2.10e-09  5.17e-06   0.1
  sa22_reg_6_ (WDDLDFFMS)             6.50e-06 5.01e-07 2.15e-09  7.01e-06   0.1
  sa12_reg_1_ (WDDLDFFMS)             5.94e-06 1.62e-06 2.07e-09  7.56e-06   0.1
  text_out_reg_53_ (WDDLDFFMS)        5.54e-06 2.12e-07 2.12e-09  5.76e-06   0.1
  sa33_reg_1_ (WDDLDFFMS)             5.34e-06 1.99e-06 2.08e-09  7.34e-06   0.1
  sa01_reg_7_ (WDDLDFFMS)             5.44e-06 1.19e-06 2.08e-09  6.63e-06   0.1
  text_out_reg_93_ (WDDLDFFMS)        4.33e-06 1.06e-07 2.06e-09  4.44e-06   0.1
  text_out_reg_125_ (WDDLDFFMS)       5.56e-06 2.12e-07 2.13e-09  5.77e-06   0.1
  text_out_reg_14_ (WDDLDFFMS)        4.84e-06 1.41e-07 2.08e-09  4.98e-06   0.1
  sa22_reg_7_ (WDDLDFFMS)             5.38e-06 1.47e-06 2.06e-09  6.85e-06   0.1
  sa12_reg_2_ (WDDLDFFMS)             6.29e-06 1.40e-06 2.12e-09  7.69e-06   0.1
  text_out_reg_54_ (WDDLDFFMS)        4.83e-06 1.41e-07 2.09e-09  4.97e-06   0.1
  sa33_reg_2_ (WDDLDFFMS)             6.11e-06 1.00e-06 2.12e-09  7.11e-06   0.1
  text_out_reg_94_ (WDDLDFFMS)        5.38e-06 1.77e-07 2.09e-09  5.56e-06   0.1
  text_out_reg_126_ (WDDLDFFMS)       6.22e-06 2.12e-07 2.14e-09  6.44e-06   0.1
  text_out_reg_15_ (WDDLDFFMS)        5.30e-06 1.77e-07 2.08e-09  5.48e-06   0.1
  sa12_reg_3_ (WDDLDFFMS)             6.05e-06 9.68e-07 2.11e-09  7.02e-06   0.1
  U1373 (WDDLNANDCOMP)                4.61e-06 3.39e-06 3.11e-09  8.00e-06   0.1
  text_out_reg_55_ (WDDLDFFMS)        6.00e-06 1.97e-07 2.14e-09  6.20e-06   0.1
  sa33_reg_3_ (WDDLDFFMS)             6.52e-06 1.35e-06 2.14e-09  7.87e-06   0.1
  text_out_reg_95_ (WDDLDFFMS)        6.09e-06 2.47e-07 2.16e-09  6.34e-06   0.1
  text_out_reg_127_ (WDDLDFFMS)       6.33e-06 2.47e-07 2.17e-09  6.58e-06   0.1
  text_out_reg_16_ (WDDLDFFMS)        5.21e-06 1.77e-07 2.10e-09  5.39e-06   0.1
  sa12_reg_4_ (WDDLDFFMS)             5.71e-06 6.96e-07 2.06e-09  6.41e-06   0.1
  text_out_reg_56_ (WDDLDFFMS)        5.18e-06 1.77e-07 2.09e-09  5.36e-06   0.1
  sa33_reg_4_ (WDDLDFFMS)             7.10e-06 1.13e-06 2.17e-09  8.24e-06   0.1
  text_out_reg_96_ (WDDLDFFMS)        5.19e-06 1.41e-07 2.09e-09  5.33e-06   0.1
  text_out_reg_17_ (WDDLDFFMS)        5.03e-06 1.41e-07 2.09e-09  5.17e-06   0.1
  sa12_reg_5_ (WDDLDFFMS)             5.72e-06 4.35e-07 2.08e-09  6.16e-06   0.1
  sa02_reg_0_ (WDDLDFFMS)             5.54e-06 5.17e-07 2.10e-09  6.06e-06   0.1
  text_out_reg_57_ (WDDLDFFMS)        4.52e-06 1.41e-07 2.04e-09  4.67e-06   0.1
  sa33_reg_5_ (WDDLDFFMS)             5.93e-06 5.38e-07 2.10e-09  6.47e-06   0.1
  sa23_reg_0_ (WDDLDFFMS)             5.77e-06 5.17e-07 2.10e-09  6.29e-06   0.1
  text_out_reg_97_ (WDDLDFFMS)        5.47e-06 1.77e-07 2.11e-09  5.65e-06   0.1
  text_out_reg_18_ (WDDLDFFMS)        4.87e-06 1.41e-07 2.06e-09  5.01e-06   0.1
  sa12_reg_6_ (WDDLDFFMS)             4.43e-06 2.51e-07 1.99e-09  4.68e-06   0.1
  sa02_reg_1_ (WDDLDFFMS)             5.46e-06 1.99e-06 2.07e-09  7.46e-06   0.1
  text_out_reg_58_ (WDDLDFFMS)        4.91e-06 1.41e-07 2.07e-09  5.06e-06   0.1
  sa33_reg_6_ (WDDLDFFMS)             6.32e-06 5.77e-07 2.15e-09  6.90e-06   0.1
  sa23_reg_1_ (WDDLDFFHQX2)           1.25e-05 3.00e-06 5.10e-09  1.55e-05   0.3
  text_out_reg_98_ (WDDLDFFMS)        5.51e-06 1.77e-07 2.11e-09  5.69e-06   0.1
  text_out_reg_19_ (WDDLDFFMS)        5.17e-06 1.77e-07 2.09e-09  5.34e-06   0.1
  text_out_reg_110_ (WDDLDFFMS)       5.31e-06 1.77e-07 2.11e-09  5.49e-06   0.1
  sa12_reg_7_ (WDDLDFFMS)             5.11e-06 1.17e-06 2.06e-09  6.29e-06   0.1
  sa02_reg_2_ (WDDLDFFMS)             6.05e-06 1.40e-06 2.13e-09  7.45e-06   0.1
  text_out_reg_59_ (WDDLDFFMS)        5.13e-06 1.77e-07 2.10e-09  5.31e-06   0.1
  sa33_reg_7_ (WDDLDFFMS)             5.41e-06 1.17e-06 2.06e-09  6.59e-06   0.1
  sa23_reg_2_ (WDDLDFFMS)             5.36e-06 8.20e-07 2.07e-09  6.18e-06   0.1
  text_out_reg_99_ (WDDLDFFMS)        5.58e-06 1.97e-07 2.14e-09  5.78e-06   0.1
  text_out_reg_111_ (WDDLDFFMS)       4.64e-06 1.41e-07 2.05e-09  4.79e-06   0.1
  sa02_reg_3_ (WDDLDFFMS)             5.46e-06 7.74e-07 2.05e-09  6.24e-06   0.1
  sa23_reg_3_ (WDDLDFFMS)             5.78e-06 7.74e-07 2.08e-09  6.56e-06   0.1
  text_out_reg_40_ (WDDLDFFMS)        4.78e-06 1.61e-07 2.09e-09  4.94e-06   0.1
  text_out_reg_80_ (WDDLDFFMS)        5.68e-06 2.47e-07 2.14e-09  5.93e-06   0.1
  text_out_reg_112_ (WDDLDFFMS)       4.61e-06 1.06e-07 2.06e-09  4.72e-06   0.1
  sa02_reg_4_ (WDDLDFFMS)             6.01e-06 8.70e-07 2.09e-09  6.88e-06   0.1
  sa23_reg_4_ (WDDLDFFMS)             5.47e-06 6.96e-07 2.06e-09  6.17e-06   0.1
  text_out_reg_41_ (WDDLDFFMS)        4.54e-06 1.41e-07 2.07e-09  4.68e-06   0.1
  text_out_reg_81_ (WDDLDFFMS)        4.34e-06 1.06e-07 2.05e-09  4.45e-06   0.1
  text_out_reg_113_ (WDDLDFFMS)       4.54e-06 1.06e-07 2.04e-09  4.65e-06   0.1
  sa30_reg_0_ (WDDLDFFMS)             5.60e-06 5.75e-07 2.11e-09  6.18e-06   0.1
  sa02_reg_5_ (WDDLDFFMS)             5.77e-06 5.18e-07 2.10e-09  6.29e-06   0.1
  sa23_reg_5_ (WDDLDFFMS)             5.36e-06 4.15e-07 2.06e-09  5.78e-06   0.1
  sa13_reg_0_ (WDDLDFFMS)             6.11e-06 6.20e-07 2.11e-09  6.74e-06   0.1
  text_out_reg_42_ (WDDLDFFMS)        6.11e-06 2.32e-07 2.17e-09  6.34e-06   0.1
  text_out_reg_82_ (WDDLDFFMS)        4.64e-06 1.61e-07 2.08e-09  4.80e-06   0.1
  text_out_reg_114_ (WDDLDFFMS)       4.67e-06 1.06e-07 2.05e-09  4.78e-06   0.1
  sa30_reg_1_ (WDDLDFFMS)             7.02e-06 3.19e-06 2.18e-09  1.02e-05   0.2
  sa02_reg_6_ (WDDLDFFMS)             5.40e-06 4.18e-07 2.08e-09  5.82e-06   0.1
  sa23_reg_6_ (WDDLDFFMS)             6.17e-06 4.38e-07 2.13e-09  6.61e-06   0.1
  sa13_reg_1_ (WDDLDFFMS)             5.93e-06 2.39e-06 2.13e-09  8.33e-06   0.1
  text_out_reg_43_ (WDDLDFFMS)        5.69e-06 2.12e-07 2.14e-09  5.91e-06   0.1
  text_out_reg_83_ (WDDLDFFMS)        5.26e-06 1.61e-07 2.09e-09  5.43e-06   0.1
  text_out_reg_115_ (WDDLDFFMS)       5.18e-06 1.61e-07 2.10e-09  5.34e-06   0.1
  sa30_reg_2_ (WDDLDFFMS)             5.42e-06 1.00e-06 2.11e-09  6.43e-06   0.1
  sa02_reg_7_ (WDDLDFFMS)             6.69e-06 1.78e-06 2.14e-09  8.48e-06   0.1
  sa23_reg_7_ (WDDLDFFMS)             5.97e-06 1.49e-06 2.10e-09  7.46e-06   0.1
  sa13_reg_2_ (WDDLDFFMS)             6.39e-06 1.00e-06 2.11e-09  7.39e-06   0.1
  text_out_reg_44_ (WDDLDFFMS)        5.05e-06 1.77e-07 2.08e-09  5.22e-06   0.1
  text_out_reg_84_ (WDDLDFFMS)        6.07e-06 2.12e-07 2.14e-09  6.28e-06   0.1
  text_out_reg_116_ (WDDLDFFMS)       4.76e-06 1.41e-07 2.07e-09  4.90e-06   0.1
  sa30_reg_3_ (WDDLDFFMS)             6.49e-06 9.88e-07 2.13e-09  7.48e-06   0.1
  sa13_reg_3_ (WDDLDFFMS)             5.51e-06 9.68e-07 2.05e-09  6.48e-06   0.1
  text_out_reg_45_ (WDDLDFFMS)        4.71e-06 1.41e-07 2.09e-09  4.85e-06   0.1
  text_out_reg_0_ (WDDLDFFMS)         5.83e-06 2.12e-07 2.15e-09  6.05e-06   0.1
  text_out_reg_85_ (WDDLDFFMS)        5.18e-06 1.77e-07 2.10e-09  5.36e-06   0.1
  text_out_reg_117_ (WDDLDFFMS)       5.21e-06 1.61e-07 2.09e-09  5.37e-06   0.1
  sa30_reg_4_ (WDDLDFFMS)             6.01e-06 9.89e-07 2.12e-09  7.00e-06   0.1
  sa13_reg_4_ (WDDLDFFMS)             6.47e-06 8.70e-07 2.12e-09  7.34e-06   0.1
  text_out_reg_46_ (WDDLDFFMS)        5.31e-06 1.61e-07 2.09e-09  5.48e-06   0.1
  text_out_reg_1_ (WDDLDFFMS)         5.19e-06 1.77e-07 2.10e-09  5.37e-06   0.1
  text_out_reg_86_ (WDDLDFFMS)        5.45e-06 1.61e-07 2.09e-09  5.62e-06   0.1
  text_out_reg_118_ (WDDLDFFMS)       4.75e-06 1.06e-07 2.07e-09  4.86e-06   0.1
  sa30_reg_5_ (WDDLDFFMS)             5.94e-06 5.18e-07 2.10e-09  6.46e-06   0.1
  sa20_reg_0_ (WDDLDFFMS)             5.46e-06 5.17e-07 2.06e-09  5.98e-06   0.1
  sa13_reg_5_ (WDDLDFFMS)             6.45e-06 5.38e-07 2.13e-09  6.99e-06   0.1
  text_out_reg_47_ (WDDLDFFMS)        4.83e-06 1.41e-07 2.08e-09  4.97e-06   0.1
  text_out_reg_2_ (WDDLDFFMS)         5.03e-06 1.41e-07 2.09e-09  5.17e-06   0.1
  sa03_reg_0_ (WDDLDFFMS)             5.74e-06 5.17e-07 2.09e-09  6.26e-06   0.1
  text_out_reg_87_ (WDDLDFFMS)        4.97e-06 1.41e-07 2.07e-09  5.11e-06   0.1
  text_out_reg_119_ (WDDLDFFMS)       5.13e-06 1.41e-07 2.08e-09  5.28e-06   0.1
  sa30_reg_6_ (WDDLDFFMS)             6.63e-06 6.49e-07 2.15e-09  7.28e-06   0.1
